approach,query_no,latency,average_relative_error,bin_completeness,total_bins,query,sample_percentage
US,93,0.011772781610488892,1.3157894736842106,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 152.00 and taxi_in <= 917.00 and arr_delay > 137.00 and arr_delay < 951.00;
",100
US,94,0.017983220517635345,106.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 150.00 and distance < 968.00 and taxi_out > 225.00 and taxi_out < 350.00;
",100
US,95,0.01106589287519455,91.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out >= 103.00 and taxi_out <= 244.00 and dep_delay >= 230.00 and dep_delay <= 468.00;
",100
US,96,0.0166582390666008,78.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay > -30.00 and dep_delay <= 1085.00 and taxi_out > 229.00 and taxi_out <= 250.00;
",100
US,97,0.012530036270618439,1.039387308533917,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out > 118.00 and taxi_out < 335.00 and distance > 17.00 and distance <= 1736.00 and arr_delay >= 145.00 and arr_delay < 541.00;
",100
US,98,0.011278912425041199,2.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 179.00 and taxi_in < 219.00 and dep_delay > 220.00 and dep_delay < 532.00;
",100
US,99,0.011667273938655853,1.10803324099723,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay > -41.00 and dep_delay < 597.00 and arr_delay >= 422.00 and arr_delay < 848.00;
",100
US,100,0.014346577227115631,1.0021426598480563,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 647.00 and distance < 766.00 and air_time > -106.00 and air_time <= 155.00;
",100
US,101,0.013360880315303802,1.36,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'GUC' and dep_delay >= -1150.00 and dep_delay <= 923.00 and distance >= 667.00 and distance <= 954.00;
",100
US,102,0.011254541575908661,1.8867924528301887,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= 663.00 and dep_delay <= 890.00;
",100
US,103,0.011665396392345428,1.94,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 1999 and taxi_out > 61.00 and taxi_out < 92.00;
",100
US,104,0.014582835137844086,30.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance > 1442.00 and distance <= 2570.00 and taxi_out >= 37.00 and taxi_out < 370.00 and taxi_in >= 44.00 and taxi_in < 59.00;
",100
US,105,0.006556972861289978,1.694915254237288,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'GCK';
",100
US,106,0.005847126245498657,64.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2012 and origin = 'EGE';
",100
US,107,0.008341491222381592,2.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out > 132.00 and taxi_out < 187.00 and arr_delay >= 596.00 and arr_delay < 798.00;
",100
US,108,0.013799399137496948,1.0046146202980837,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 1164.00 and distance <= 2239.00;
",100
US,109,0.011474363505840302,1.4154281670205238,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2012 and taxi_in > 28.00 and taxi_in <= 52.00;
",100
US,110,0.01136472076177597,5.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'TRI' and taxi_out > 52.00 and taxi_out <= 55.00 and taxi_in > 1.00 and taxi_in < 879.00;
",100
US,111,0.016893140971660614,3.33,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 59.00 and air_time < 639.00 and arr_delay > 434.00 and arr_delay < 479.00;
",100
US,112,0.005983889102935791,1.020379746835443,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2016;
",100
US,113,0.016959145665168762,1.028,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay >= 0.0 and arr_delay < 98.0 and taxi_in >= 0.0 and taxi_in < 5.0 and taxi_out >= 9.0 and taxi_out < 18.0 and distance >= 2496.0 and distance < 2704.0;
",100
US,114,0.01655708998441696,1.0070691079017866,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= -50.00 and dep_delay < 1080.00;
",100
US,115,0.0046213045716285706,1.1130188679245283,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE origin = 'HPN';
",100
US,116,0.013286694884300232,1.0119217923740607,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE air_time > 163.00 and air_time <= 315.00;
",100
US,117,0.006176695227622986,1.0516083576287658,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2001;
",100
US,118,0.008128717541694641,1.033755980861244,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_in >= 27.00 and taxi_in <= 725.00;
",100
US,119,0.010931462049484253,53.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2016 and taxi_out >= 119.00 and taxi_out <= 239.00;
",100
US,120,0.012874014675617218,1.03,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'SMF' and air_time >= 337.00 and air_time < 585.00 and distance > 134.00 and distance < 2611.00;
",100
US,121,0.01116643100976944,20.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out >= 350.00 and taxi_out < 870.00 and dep_delay >= -62.00 and dep_delay < 204.00;
",100
US,122,0.012779168784618378,1.085,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE distance >= 3720.0 and distance < 4023.0 and air_time >= 484.0 and air_time < 506.0;
",100
US,123,0.012619063258171082,2.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2002 and arr_delay >= 366.00 and arr_delay <= 527.00 and taxi_out >= 239.00 and taxi_out <= 375.00;
",100
US,124,0.014070242643356323,2.2,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE year_date = 2007 and dep_delay >= 44.00 and dep_delay < 655.00 and distance > 1790.00 and distance <= 1926.00;
",100
US,125,0.012298911809921265,1.1188888888888888,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE arr_delay > 432.00 and arr_delay <= 638.00;
",100
US,126,0.007867477834224701,3.5714285714285716,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay > 143.00 and dep_delay <= 943.00 and taxi_in > 107.00 and taxi_in < 186.00;
",100
US,127,0.013010747730731964,1.0513036164844407,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE taxi_out >= 128.00 and taxi_out <= 192.00 and distance > 147.00 and distance <= 3379.00;
",100
US,128,0.009194202721118927,112.0,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dest = 'ABI' and year_date = 2007;
",100
US,129,0.007274948060512543,1.0632780082987552,0,0,"SELECT COUNT(*) FROM flights_sample_1p WHERE dep_delay >= 193.00 and dep_delay < 205.00;
",100
